CUST_ID,PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS
C14870,0,0,1960.264859,3,0,4500,331.387568
C14871,261.16,261.16,0,0,16,4000,230.605229
C14872,1147.23,75.53,0,0,6,4000,1460.796216
C14873,0,0,844.083928,13,0,3000,1360.117166
C14874,2253.98,1333.44,4161.09715,30,68,9000,1132.237548
C14876,0,0,1258.982051,14,0,6500,1746.672526
C14877,189.85,0,0,0,4,3000,184.60455
C14878,0,0,2338.977761,2,0,6000,1292.534876
C14879,0,0,370.73048,1,0,1000,1628.657052
C14880,3987.01,455.77,2791.263609,13,25,7500,1423.187576
C14881,0,0,967.482287,1,0,6500,666.186973
C14882,626.28,415.58,0,0,22,3000,729.334233
C14884,0,0,171.920223,8,0,1000,327.333462
C14885,675.89,175.5,1521.869211,12,12,12000,2639.956641
C14886,0,0,9236.092963,23,0,13000,2132.826323
C14887,13.66,13.66,0,0,1,7000,1703.339459
C14888,5393.36,3298.92,0,0,86,3000,4173.119357
C14889,0,0,270.201463,1,0,2900,639.484442
C14890,2315.86,976.6,0,0,27,4000,3176.971719
C14892,2650.91,527.01,0,0,33,7000,1416.618009
C14894,3211.86,1791.28,0,0,22,11000,3198.261943
C14895,229.48,0,0,0,3,3050,392.882251
C14896,254,170,0,0,12,3000,248.076679
C14897,3145.79,2148.5,0,0,26,6000,995.065501
C14898,971.2,0,446.94537,1,3,1000,1922.505496
C14899,0,0,1786.070392,4,0,3000,346.494649
C14900,98.83,0,0,0,5,7000,116.299635
C14901,0,0,196.616463,1,0,1200,206.505212
C14902,4440.8,0,0,0,19,1500,7150.995346
C14903,0,0,154.550357,1,0,4000,720.558343
C14904,250,250,0,0,6,10000,4669.193554
C14905,0,0,18.510103,1,0,1200,224.204359
C14906,305.6,0,0,0,2,16500,2547.923816
C14907,1315.39,1002.31,0,0,50,3500,1123.656185
C14908,433.5,159.56,0,0,13,9000,465.466079
C14909,744.9,75,956.424536,7,10,4000,449.758817
C14910,0,0,335.056814,2,0,1800,528.612762
C14911,368.47,0,66.320495,2,5,2500,174.470592
C14912,50,0,947.140065,2,1,5500,2074.177677
C14913,562.5,562.5,0,0,5,1500,987.794574
C14914,0,0,363.680545,1,0,1500,214.423727
C14915,581,581,0,0,7,1000,692.523718
C14916,0,0,219.933843,4,0,1200,446.251464
C14917,992.88,0,0,0,12,4500,791.103098
C14918,4939.1,0,2365.84349,7,309,6000,3952.187547
C14919,74.42,74.42,0,0,3,700,353.250281
C14920,99,0,0,0,4,6000,196.556706
C14921,387,387,0,0,9,3000,335.472854
C14922,0,0,617.736537,2,0,1800,2163.873958
C14923,182.1,148.5,113.918826,1,4,6000,255.074373
C14924,3648.73,1131.3,2034.664095,7,46,7000,586.67656
C14925,48.78,0,0,0,1,500,256.731955
C14926,1468.1,0,0,0,27,3000,1502.962138
C14927,158.24,158.24,2508.932178,5,8,2500,625.314406
C14928,25.69,0,0,0,1,4500,163.352538
C14929,548.85,163.56,153.665694,1,13,1200,381.15677
C14930,0,0,6163.107978,10,0,12000,2165.252987
C14931,2754.49,780.49,3193.924548,9,43,13000,4843.691023
C14932,230,0,1099.152158,1,2,1200,443.364076
C14933,310.44,310.44,0,0,5,4000,2493.243567
C14934,0,0,2494.497971,21,0,3000,0
C14935,349.12,0,0,0,4,2700,383.414493
C14936,1536.31,1191.4,0,0,8,3000,1639.344093
C14937,0,0,266.975744,10,0,3000,869.193769
C14938,225.02,113.32,0,0,3,10000,315.246249
C14939,45.65,0,47.786053,1,1,1000,303.450157
C14940,242.9,0,0,0,2,1500,85.290895
C14941,0,0,1172.638871,3,0,6000,1499.401344
C14942,400.19,0,0,0,14,8500,363.703322
C14943,33.38,33.38,0,0,2,1000,514.002301
C14944,325.95,121.99,0,0,9,2400,290.888289
C14945,0,0,948.380744,2,0,1200,243.64342
C14946,0,0,3516.5482,6,0,4500,1456.274689
C14947,780,780,0,0,12,3000,1338.303471
C14948,0,0,413.38083,8,0,1800,700.732344
C14949,1441.32,1066.68,0,0,11,6000,1055.392983
C14950,243,0,0,0,9,1200,529.091477
C14951,589.59,424.59,0,0,17,5000,839.728514
C14952,0,0,499.794103,4,0,1200,1844.110066
C14953,424.76,424.76,0,0,4,5000,504.56116
C14954,2786.08,2022.26,0,0,33,4500,1399.589495
C14955,545.34,288,0,0,9,1500,384.809868
C14956,337.98,337.98,198.185224,7,45,3000,1043.396353
C14957,1078.89,233.9,2081.15215,4,20,5000,164.080259
C14958,886.56,886.56,0,0,12,1000,724.171914
C14959,830.45,0,0,0,8,6000,497.263402
C14960,4079.01,3572.01,0,0,72,11500,2038.201869
C14961,540,0,527.008867,6,2,11500,1174.80652
C14962,3603,1612.95,0,0,44,6000,2912.826118
C14963,962.78,684.3,360.154972,1,30,1000,402.895757
C14964,10903.22,3061.43,0,0,136,12000,10799.00074
C14965,405.93,0,0,0,1,6500,831.748202
C14966,627.42,627.42,0,0,16,2500,288.225797
C14967,190,0,1496.441591,5,1,1500,795.189855
C14968,71.52,71.52,0,0,6,1500,55.180487
C14969,0,0,744.221343,11,0,2500,498.592426
C14970,0,0,4824.425698,10,0,5000,5965.070573
C14971,0,0,260.723304,2,0,1200,440.939379
C14972,0,0,2338.86519,2,0,4000,600.277524
C14973,92.2,92.2,0,0,7,3000,152.592178
C14974,1321.52,0,0,0,15,4500,527.949934
C14975,987.26,114.62,0,0,29,6500,1605.098906
C14976,2166.56,2166.56,0,0,16,3000,1969.308069
C14977,350.94,66.65,0,0,9,5000,1191.823088
C14978,632.3,432.3,0,0,12,2000,606.576346
C14979,2997.02,1174,0,0,22,7000,2199.48968
C14980,0,0,4116.968065,34,0,2500,2793.487295
C14981,456.7,0,0,0,4,1200,312.287787
C14982,515.14,446.14,0,0,11,4500,281.491353
C14983,1960.18,1654,271.838738,1,42,3000,2043.814652
C14984,11.35,11.35,0,0,1,1200,421.348577
C14985,0,0,2381.716886,2,0,8000,578.458133
C14986,344.75,55.45,1347.900815,9,7,2500,2026.647785
C14987,308.22,308.22,0,0,11,2000,331.111373
C14988,335.38,65.38,0,0,3,3000,413.920617
C14989,272.34,272.34,0,0,8,1500,386.322209
C14990,1562.74,582.75,1443.200669,4,9,9000,3770.423728
C14991,1090,1090,0,0,6,4500,1015.891727
C14992,435.04,0,0,0,11,1200,686.958695
C14993,300,300,0,0,6,11500,619.179957
C14994,1814.64,200,0,0,25,4000,1847.959268
C14995,637.84,637.84,0,0,7,4500,888.272466
C14996,1580.56,878.95,2703.408056,14,61,2500,3992.8893
C14997,0,0,737.652849,2,0,5500,1033.581612
C14998,110,0,0,0,1,8000,228.192095
C15000,1730.3,329.15,0,0,21,2500,2293.371099
C15001,108.39,108.39,0,0,6,1500,56.561603
C15002,1399.55,0,0,0,12,7500,471.663042
C15003,755.14,272.24,0,0,29,6500,2284.482833
C15004,1591.48,1372.68,0,0,23,2000,1496.045221
C15005,0,0,2139.745589,6,0,10000,11508.41333
C15006,693.89,693.89,0,0,13,1500,1954.590955
C15007,94.5,94.5,0,0,2,1500,0
C15008,0,0,288.451529,2,0,4500,1041.187421
C15009,78.09,78.09,0,0,3,4000,93.718849
C15010,321.07,0,0,0,11,3000,285.785253
C15011,2073.54,0,175.826711,4,35,700,1633.858307
C15012,0,0,7098.892954,13,0,8000,1156.310659
C15013,130.32,130.32,0,0,2,1500,64.34569
C15014,4492.85,3415.9,0,0,40,10000,3853.65899
C15015,0,0,648.808629,4,0,2500,601.740186
C15016,1355.77,135.32,929.959753,1,24,4000,553.207757
C15017,1553.8,0,0,0,8,16500,1921.042991
C15018,206.69,206.69,0,0,5,2000,259.021737
C15019,1709,0,0,0,1,2283.333333,5120.550705
C15020,469.62,469.62,0,0,12,4000,744.854844
C15021,149.55,0,0,0,1,5000,447.377119
C15022,152.02,152.02,0,0,7,1000,219.445915
C15023,147.48,147.48,0,0,12,3000,137.105608
C15025,440.57,394.92,0,0,13,1000,684.090131
C15026,281.97,281.97,0,0,5,1000,298.808637
C15027,2317.89,601.87,0,0,55,5500,647.118596
C15028,448,258,0,0,5,3000,1262.320878
C15029,329.47,329.47,58.536178,2,22,1800,789.269658
C15030,250,250,0,0,5,1200,475.347623
C15031,146.73,0,3249.377014,10,2,3000,2817.269516
C15032,552.66,476.66,76.633316,2,20,500,1123.972876
C15033,1160,1160,0,0,29,7000,1587.607855
C15034,0,0,939.38774,10,0,11000,1257.708437
C15035,319.67,0,0,0,5,7500,103.198108
C15036,2148.34,1510,0,0,32,5000,1951.521978
C15037,1506.92,693.9,0,0,33,2500,1567.278435
C15038,0,0,1385.126221,3,0,1500,1275.071841
C15039,677.68,22,0,0,14,3000,809.678399
C15040,2529.64,1515.32,0,0,83,7500,2334.314811
C15041,4569.65,2820.71,3883.517967,5,24,30000,5772.813158
C15042,2061.48,448.42,0,0,23,8500,1937.914753
C15043,198.96,172.36,7019.083751,13,7,11000,2337.875284
C15044,0,0,1848.691278,1,0,9700,803.519921
C15045,0,0,303.822585,2,0,4000,560.883507
C15046,462.33,0,1065.754951,3,11,1200,514.839542
C15047,5967.42,951.34,0,0,73,11500,3012.483841
C15048,483.4,0,1288.83283,2,1,2000,394.907752
C15049,1606.51,1606.51,0,0,98,1000,1844.561564
C15050,0,0,591.246114,1,0,3500,692.136868
C15051,408.59,0,0,0,7,2500,2095.952073
C15052,0,0,1817.843113,2,0,2000,290.690807
C15054,1697.15,1574.25,0,0,37,7500,1161.146904
C15055,0,0,928.309409,1,0,3000,101.7826
C15056,2894.04,310.22,1386.851165,2,34,20000,1302.79339
C15057,534.26,168.75,0,0,21,16000,3007.94197
C15058,3220.25,3011.76,2367.006699,15,28,5500,448.564207
C15059,266,0,168.514165,2,4,1500,284.966485
C15060,0,0,872.861808,4,0,6500,653.211583
C15061,315,315,0,0,12,1000,294.181491
C15062,1433.99,690,0,0,19,4000,1363.134203
C15063,0,0,500.665069,2,0,3000,936.856845
C15064,1324.82,324.7,914.684674,4,17,6000,610.477936
C15065,84,0,259.105418,2,2,2000,474.054081
C15067,377.62,377.62,0,0,6,2500,548.900318
C15068,328.1,0,0,0,4,6500,437.845434
C15069,60,0,0,0,1,6000,250.155585
C15070,246.29,0,0,0,4,500,149.886496
C15071,281.7,0,0,0,2,7500,401.455848
C15073,0,0,4697.170219,7,0,8000,6049.990217
C15074,839.65,24,96.764357,1,7,4000,740.325412
C15075,0,0,1285.834671,2,0,2500,607.215424
C15076,265.76,265.76,0,0,11,1500,288.141157
C15077,59.8,0,0,0,2,500,98.211239
C15078,231.41,231.41,0,0,16,2500,107.242408
C15079,480,350,416.566286,3,8,1000,113.970639
C15080,0,0,253.887233,1,0,500,2437.932505
C15081,0,0,1106.360593,4,0,1200,27.832777
C15082,0,0,3087.004701,5,0,3500,244.853194
C15083,62.53,0,0,0,1,1700,1637.518241
C15084,594.88,460.98,3281.891728,15,9,9000,732.79341
C15085,1489.28,570.8,0,0,8,3500,1858.087268
C15086,1352.52,0,0,0,1,10000,782.875155
C15087,0,0,2887.013513,10,0,4500,1161.817205
C15088,0,0,38.930597,1,0,2100,292.271318
C15089,4164.14,948.6,0,0,53,4000,3958.926162
C15090,183.6,183.6,0,0,12,1500,141.055898
C15091,0,0,2222.768202,11,0,3000,1450.04403
C15092,0,0,1865.808018,11,0,3000,180.865117
C15093,159.6,159.6,879.373487,2,2,4500,966.963956
C15094,0,0,371.667107,4,0,1500,576.243687
C15095,37.3,0,0,0,2,1000,164.343581
C15096,0,0,575.797773,2,0,500,511.341658
C15097,232.45,232.45,0,0,10,1800,243.407128
C15098,4760.11,1852.93,19.930337,1,85,4000,3632.719723
C15099,1469.66,42.23,2150.272488,19,43,3000,4047.049777
C15100,832.7,0,757.375098,7,19,4000,265.237605
C15101,99.8,0,3445.51955,48,2,3000,3497.925485
C15102,45.87,45.87,0,0,1,3000,89.700598
C15103,341.45,341.45,0,0,17,5000,361.47312
C15104,2893.57,1202.94,0,0,71,10000,2567.609796
C15105,177.62,0,1831.115496,19,4,4000,577.131439
C15106,125,125,0,0,6,1500,155.940858
C15107,0,0,1529.395551,4,0,1800,109.424145
C15108,588.02,516.72,0,0,5,7000,1596.674994
C15109,250,211,0,0,12,1000,282.556704
C15110,26.49,0,0,0,1,7500,78.573329
C15111,60.82,60.82,2361.473149,17,3,3500,856.196277
C15112,0,0,36.998782,1,0,600,239.847051
C15113,300,300,0,0,3,4000,368.807294
C15114,792.68,350.78,446.493825,7,21,3500,697.332323
C15115,1093,0,247.199642,2,7,7500,1226.547045
C15116,0,0,4933.666708,14,0,12000,3005.016513
C15117,209.1,0,0,0,4,1800,443.628394
C15118,2884.42,1556.59,0,0,46,4500,1355.527973
C15121,371.16,371.16,0,0,12,2000,205.804949
C15122,5683.71,5463.73,0,0,110,3000,4752.379612
C15123,790.8,790.8,5001.962631,4,17,5000,1325.639966
C15124,303.03,294,0,0,13,3000,1512.770602
C15125,2435.21,753.32,0,0,30,7500,2024.009974
C15126,0,0,892.941422,2,0,1500,1272.269385
C15127,1262.28,0,0,0,6,10500,1350.541585
C15128,0,0,182.143966,1,0,3000,175.911508
C15129,88.04,0,0,0,1,1500,553.411253
C15130,0,0,2774.385866,7,0,3000,495.398338
C15131,525,525,0,0,12,1000,1500.456687
C15132,117.23,0,2746.430467,6,1,8000,1200.321938
C15133,692.52,0,637.084199,5,13,3000,1848.537683
C15134,630,630,0,0,12,1000,373.891965
C15135,0,0,182.513182,2,0,4000,916.384302
C15136,0,0,12527.49129,17,0,10500,9836.835644
C15137,1865.55,0,583.31815,7,20,3000,676.956491
C15138,1013.61,382.48,0,0,13,2500,739.761292
C15139,2598.51,175.96,0,0,26,16000,2209.410409
C15140,1004.9,0,0,0,10,2500,2697.139893
C15141,745.48,745.48,0,0,35,2500,0
C15142,4124.81,1088.91,0,0,72,6500,3235.222635
C15143,95,0,0,0,2,4000,547.880399
C15144,233.35,0,0,0,6,14000,599.388563
C15145,495,0,4815.406969,14,2,5500,5434.899642
C15146,2951.93,0,0,0,10,8000,1069.094662
C15147,1029.29,0,0,0,6,6500,1393.630631
C15148,66.75,66.75,0,0,3,4000,0
C15149,95.59,73.56,0,0,16,4500,186.546816
C15150,413.31,280,0,0,8,6000,475.939508
C15151,2400.71,921.47,1815.313783,2,32,11500,3911.840079
C15152,0,0,2322.566457,3,0,4000,2232.66712
C15153,139.5,0,0,0,3,1200,877.494612
C15154,1342.51,270,0,0,20,8500,1089.226019
C15155,1241.4,615,0,0,22,11000,848.624102
C15156,0,0,463.287959,1,0,2500,250.588485
C15157,1331,9.9,0,0,24,12500,4571.887377
C15158,0,0,308.497698,2,0,6500,8328.730628
C15159,9007.67,232.3,0,0,87,15000,5528.180381
C15160,0,0,305.985578,2,0,7500,1188.602797
C15161,779.7,489.7,0,0,14,9000,775.601851
C15162,171,171,0,0,7,1500,152.51735
C15163,2143.73,850.95,146.547709,1,28,12500,1031.151095
C15164,3637.75,241.5,6419.421654,8,26,7000,8754.779769
C15165,699,0,0,0,1,1800,69.941439
C15166,0,0,967.59402,4,0,1200,107.916464
C15167,333.28,333.28,77.956377,1,8,5000,1234.809537
C15168,1970.49,960.64,0,0,40,12000,1643.812227
C15169,2814.23,0,0,0,40,7500,1150.696529
C15170,250,0,0,0,1,2000,1401.222628
C15171,132,132,0,0,2,2500,267.057792
C15172,1430,230,2091.07342,8,4,1500,4032.106936
C15173,27.16,27.16,2692.777044,15,1,5000,507.240956
C15174,39.8,0,3907.706693,2,1,8000,1809.711855
C15175,108.84,108.84,0,0,9,1500,69.973565
C15177,0,0,2426.830138,9,0,1200,1481.809323
C15178,0,0,1894.377727,2,0,9000,2245.358858
C15179,1267,1019.12,0,0,12,2500,1263.464175
C15180,270,270,2592.263468,11,6,6000,3434.362444
C15181,4392.05,574.07,0,0,79,6000,4076.914448
C15182,0,0,857.720875,2,0,1500,1892.507498
C15183,110.68,110.68,0,0,3,4000,0
C15184,119.34,119.34,2563.324769,14,27,1200,2545.222796
C15185,1862.96,0,0,0,11,4400,954.962296
C15186,1864.79,862.57,0,0,51,3000,1617.884909
C15187,0,0,3912.041656,10,0,3000,1809.765794
C15188,2825.85,319.01,0,0,24,10000,2137.437449
C15189,0,0,395.725602,4,0,1500,397.461163
C15190,9586.1,1669.36,0,0,248,12000,8906.373361
C15191,1105.92,1105.92,0,0,12,2500,1105.854643
C15192,405,0,0,0,11,7000,586.551078
C15193,1778.76,1051.88,0,0,53,7000,1303.254323
C15194,103.27,0,475.467016,14,5,2500,326.649398
C15195,333.54,23.35,2738.946605,7,4,2000,867.233681
C15196,9228.97,147.73,0,0,85,9400,2139.278062
C15197,89.58,89.58,0,0,6,1500,71.641741
C15198,199.56,199.56,0,0,12,3000,1558.673423
C15199,20,0,197.024597,5,1,2000,278.265172
C15200,266.64,266.64,95.285453,1,12,3500,1172.975952
C15201,279.71,0,9337.271222,8,3,5000,8627.985927
C15202,499,499,0,0,6,1500,526.368079
C15203,0,0,10507.87257,9,0,10500,1290.753615
C15204,0,0,244.036318,3,0,1500,514.124193
C15206,422.24,75,0,0,15,3000,280.83786
C15207,1389.94,1389.94,0,0,24,1300,1356.270465
C15208,1455.68,217.76,0,0,30,500,1330.92776
C15209,0,0,1880.659305,2,0,1000,1860.536797
C15210,542.34,0,0,0,3,2700,387.944071
C15211,0,0,4505.063338,18,0,7500,934.137744
C15212,0,0,4310.221199,15,0,4500,4992.302341
C15213,327.94,327.94,0,0,26,5000,188.683162
C15214,1216.7,0,0,0,9,5000,788.58998
C15215,553.7,305,0,0,9,1000,467.131192
C15216,220.48,0,0,0,1,5000,302.180025
C15217,431.93,431.93,0,0,17,4000,1089.402716
C15218,1209.56,319.56,0,0,11,12500,6831.656434
C15219,772.46,687.46,0,0,13,4000,770.916661
C15220,0,0,1045.066588,5,0,1200,7142.732735
C15221,2126.81,597.01,0,0,27,7000,1998.999896
C15222,0,0,1539.285222,13,0,3000,207.448103
C15223,1085.16,950.26,0,0,29,1000,469.114905
C15224,130.5,130.5,0,0,9,1500,176.874316
C15225,114,0,0,0,1,2000,1081.831337
C15226,0,0,4604.425401,6,0,5400,2118.553043
C15227,483.65,0,0,0,11,6000,1497.949644
C15228,0,0,615.715834,2,0,1800,328.825762
C15229,9249.73,6923.64,0,0,96,9000,8716.674684
C15230,1848.24,0,0,0,12,3400,1239.278015
C15232,3882.65,355,2101.942774,10,37,3500,3823.141055
C15233,3588.13,3188.37,0,0,62,6700,4923.193295
C15234,750.78,750.78,18.531069,1,6,1200,1080.501526
C15235,2972.92,493.82,0,0,18,1200,3753.091608
C15236,0,0,218.234292,5,0,1500,436.226459
C15237,1586.6,1586.6,110.671623,1,10,2500,1577.161232
C15239,3729.35,1240,536.658419,4,45,2500,1550.474014
C15240,545.68,545.68,0,0,14,6500,1097.963345
C15241,0,0,1091.832836,1,0,1200,163.85665
C15242,0,0,129.421992,4,0,1800,287.777315
C15243,824.61,386.04,0,0,20,4000,314.512747
C15244,64.69,0,0,0,2,10500,372.572278
C15245,69,0,0,0,1,2000,92.031894
C15246,79.62,0,5457.123658,23,1,9500,7058.832194
C15247,0,0,99.315429,4,0,1200,272.177301
C15248,150,150,0,0,3,1600,119.468878
C15249,15.8,15.8,0,0,3,7000,1542.583506
C15250,1108.54,0,0,0,26,3000,524.24945
C15251,2600,400,3481.132679,8,4,6000,1362.425769
C15252,0,0,465.571691,1,0,3000,6112.512276
C15253,556.83,71.95,0,0,32,1500,328.462817
C15254,338.9,139.9,0,0,5,2500,829.691401
C15255,1488.84,1488.84,0,0,24,5000,1450.096836
C15256,2761.76,2598.76,2317.636143,5,121,7000,3083.16422
C15257,66.7,66.7,0,0,2,1000,302.656395
C15258,238.25,238.25,0,0,2,3000,4.841543
C15259,79.24,79.24,0,0,1,6000,688.614293
C15260,232.93,0,0,0,6,2500,989.738532
C15261,845.67,814.17,4137.170984,71,16,2500,3989.545295
C15262,67.5,67.5,0,0,1,2500,110.266434
C15263,1055.32,1055.32,3780.152602,3,19,6500,2842.037627
C15264,108.95,59.15,0,0,6,1500,149.853315
C15265,2151.93,765.26,0,0,21,4200,2190.962493
C15266,0,0,2328.859489,1,0,3500,636.709165
C15267,27.05,27.05,0,0,1,1200,104.687781
C15268,0,0,1674.401635,6,0,5000,1082.274035
C15269,0,0,716.818927,3,0,3000,263.238508
C15270,50,0,0,0,1,3000,71.90595
C15271,0,0,534.228453,3,0,1500,755.520686
C15272,576,576,0,0,12,1500,505.433563
C15273,1495.41,554,0,0,26,4500,1345.989788
C15274,4343.82,524.98,0,0,39,7500,3798.443473
C15275,740.7,89.8,0,0,12,2500,885.070007
C15276,144.64,144.64,0,0,8,1000,198.970881
C15277,255.25,105.25,2969.93596,20,4,6500,1385.482263
C15278,554.67,554.67,0,0,17,4000,578.565706
C15279,0,0,7542.177658,20,0,10000,2201.09767
C15280,1669.2,1395.01,0,0,65,8500,7684.307278
C15281,4060.58,2363.64,0,0,53,7500,4308.448155
C15282,2361.97,770.92,365.689536,1,39,3000,2097.161809
C15283,120,120,0,0,4,4000,140.890144
C15284,64.71,0,9799.529884,35,2,9000,7371.459399
C15285,146.53,101.53,2665.355738,8,6,6000,1316.698331
C15286,0,0,1173.530445,3,0,4500,3883.138519
C15287,578.9,578.9,145.230653,1,20,2500,574.051951
C15288,769,444,0,0,15,4000,958.996228
C15289,40,0,2392.281584,6,1,2500,2459.382382
C15290,0,0,77.866868,1,0,1500,315.87129
C15291,167,0,1141.77504,5,1,1800,467.080947
C15292,248.77,248.77,0,0,8,1500,2482.201611
C15293,428.75,428.75,0,0,18,8000,319.919021
C15294,1888.88,888.88,0,0,9,1000,3450.990535
C15295,211.07,0,0,0,4,1400,994.915444
C15296,185.63,0,321.127263,1,4,1300,1474.929946
C15297,0,0,291.423252,3,0,1200,114.87215
C15298,5723.9,1943.39,0,0,130,7500,5666.333186
C15299,0,0,3383.299741,9,0,8000,994.210187
C15300,0,0,478.933445,1,0,3000,652.759069
C15301,8534.58,659.5,0,0,116,5000,7512.513474
C15302,274.98,274.98,0,0,6,1500,310.575541
C15303,0,0,1739.998495,4,0,2000,251.384712
C15304,1247.39,820.37,0,0,25,5000,762.863333
C15305,343.4,343.4,0,0,10,3000,347.01723
C15306,0,0,567.817662,2,0,3500,513.503781
C15307,0,0,1120.769857,1,0,1200,1471.642879
C15308,0,0,2548.837078,5,0,6000,1732.275197
C15309,799.83,718.83,0,0,17,3000,786.407104
C15310,341.9,126.72,294.185703,4,13,4000,409.29211
C15311,0,0,3020.521475,20,0,3000,582.828406
C15312,2141.32,2043.32,0,0,13,6500,3361.500799
C15313,3500.03,1685.61,0,0,129,6000,1619.62737
C15314,114,0,0,0,2,8000,577.415935
C15315,103,0,0,0,1,1000,215.325023
C15316,0,0,8422.554694,25,0,9500,687.474829
C15317,0,0,73.568388,4,0,1500,292.521349
C15318,71.75,71.75,0,0,7,3000,112.61746
C15319,1618.31,618.31,0,0,9,1000,1366.668756
C15320,2903.17,1967.35,0,0,24,4000,2826.698853
C15321,1350.13,830.33,1938.008846,3,32,4000,1882.437447
C15322,345,345,2529.303126,7,12,4500,977.281878
C15323,0,0,2698.171001,26,0,6000,1421.321273
C15324,933.75,933.75,0,0,9,4000,0
C15325,0,0,135.339466,1,0,3000,0
C15326,90,0,2093.951054,3,1,5000,1599.377333
C15327,420.06,136.7,765.914966,10,9,1200,70.500843
C15328,300,300,0,0,8,7500,214.796949
C15329,0,0,2706.493856,1,0,3000,636.224436
C15330,1311.76,786.96,0,0,14,3500,5149.432038
C15331,945.43,0,0,0,10,1500,1448.269927
C15332,229.5,229.5,0,0,6,6000,229.256141
C15333,125.32,0,434.011893,1,1,3000,657.190307
C15334,2269.74,1655.24,292.97442,1,41,3000,2239.223522
C15335,200.4,200.4,0,0,12,4000,196.541494
C15336,0,0,1422.637361,8,0,2500,180.104404
C15337,0,0,1867.994674,6,0,3000,0
C15338,768.96,400,2604.390666,9,3,5000,2465.151762
C15339,3137.2,1400.1,0,0,57,6500,4106.558919
C15341,678.32,483.32,175.567183,1,9,3000,1223.23593
C15342,678.44,678.44,36.989392,1,17,1500,731.943501
C15343,3103.57,1515.89,3780.101366,3,44,7500,1865.73836
C15344,967.23,381.73,6718.127621,19,15,1400,9282.027007
C15345,607.36,0,0,0,12,5500,554.770836
C15346,1282.73,1282.73,0,0,11,3500,1347.51278
C15347,73.42,0,1101.178394,3,1,9500,1465.747485
C15348,1442.9,1018.3,0,0,29,4000,1111.898226
C15349,0,0,186.853063,1,0,,9.040017
C15350,0,0,306.064982,4,0,6500,1438.89528
C15351,1059.04,260,0,0,8,3000,182.53903
C15352,975,975,0,0,11,2725,1930.437135
C15353,325,325,117.402685,2,10,6500,408.437645
C15354,2588.69,995.7,1857.729049,9,39,11500,2435.285131
C15355,0,0,952.855308,1,0,2500,945.465018
C15356,72.52,0,0,0,1,3000,0
C15357,0,0,944.367262,8,0,1200,1106.479425
C15358,6743.31,560.53,0,0,122,3200,4369.008441
C15359,855.27,0,0,0,8,6200,519.064499
C15360,166.9,0,959.09202,20,6,1200,1363.547891
C15361,453,0,0,0,7,1800,616.31303
C15362,245.85,0,468.567126,5,4,1800,955.297792
C15364,3415.39,1060.28,4152.202096,7,44,8500,4768.332744
